T,V,I,realV,realI,q,R
-167.2294095,0.662239781,0.881787153,0.662239781,0.000176357,0.000863445,3755.099963
-167.1794095,0.661478647,0.881685103,0.661478647,0.000176337,0.000872262,3751.218233
-167.1294095,0.661073291,0.880864853,0.661073291,0.000176173,0.000881075,3752.41042
-167.0794095,0.660315994,0.879929184,0.660315994,0.000175986,0.000889879,3752.097359
-167.0294095,0.659943063,0.879142303,0.659943063,0.000175828,0.000898674,3753.3347
-166.9794095,0.659353631,0.87889145,0.659353631,0.000175778,0.000907464,3751.052711
-166.9294095,0.658527641,0.877914766,0.658527641,0.000175583,0.000916248,3750.521499
-166.8794095,0.658141366,0.877348219,0.658141366,0.00017547,0.000925025,3750.742018
-166.8294095,0.657362119,0.876025319,0.657362119,0.000175205,0.000933792,3751.958446
-166.7794095,0.65663245,0.875169769,0.65663245,0.000175034,0.000942548,3751.457565
-166.7294095,0.656024884,0.874892216,0.656024884,0.000174978,0.000951298,3749.175456
-166.6794095,0.655505066,0.873820147,0.655505066,0.000174764,0.000960042,3750.800825
-166.6294095,0.655011963,0.873134381,0.655011963,0.000174627,0.000968776,3750.922977
-166.5794095,0.654103972,0.871589225,0.654103972,0.000174318,0.0009775,3752.363803
-166.5294095,0.653480194,0.870773734,0.653480194,0.000174155,0.000986212,3752.296193
-166.4794095,0.652638009,0.870421781,0.652638009,0.000174084,0.000994918,3748.975631
-166.4294095,0.652368078,0.869044516,0.652368078,0.000173809,0.001003615,3753.36399
-166.3794095,0.651601219,0.868722141,0.651601219,0.000173744,0.001012304,3750.343109
-166.3294095,0.650707522,0.867872306,0.650707522,0.000173574,0.001020987,3748.866724
-166.2794095,0.650388956,0.866929969,0.650388956,0.000173386,0.001029661,3751.104355
-166.2294095,0.649457097,0.866514119,0.649457097,0.000173303,0.001038328,3747.527494
-166.1794095,0.648818066,0.865495472,0.648818066,0.000173099,0.001046988,3748.246448
-166.1294095,0.648195247,0.864422444,0.648195247,0.000172884,0.001055638,3749.296722
-166.0794095,0.647605797,0.864005638,0.647605797,0.000172801,0.00106428,3747.694279
-166.0294095,0.646998213,0.862518666,0.646998213,0.000172504,0.001072912,3750.633107
-165.9794095,0.646014838,0.861627831,0.646014838,0.000172326,0.001081533,3748.80438
-165.9294095,0.645372944,0.861074638,0.645372944,0.000172215,0.001090147,3747.4855
-165.8794095,0.644732963,0.859816594,0.644732963,0.000171963,0.001098751,3749.247032
-165.8294095,0.643737219,0.858407847,0.643737219,0.000171682,0.001107342,3749.600036
-165.7794095,0.642845431,0.858106441,0.642845431,0.000171621,0.001115925,3745.720815
-165.7294095,0.642389497,0.856703413,0.642389497,0.000171341,0.001124499,3749.194222
-165.6794095,0.641698,0.855764897,0.641698,0.000171153,0.001133061,3749.265729
-165.6294095,0.640864397,0.854995175,0.640864397,0.000170999,0.001141615,3747.766161
-165.5794095,0.640309281,0.853970806,0.640309281,0.000170794,0.00115016,3749.011539
-165.5294095,0.63954625,0.852533444,0.63954625,0.000170507,0.001158692,3750.857252
-165.4794095,0.638604866,0.851680766,0.638604866,0.000170336,0.001167213,3749.085875
-165.4294095,0.637796041,0.851123744,0.637796041,0.000170225,0.001175727,3746.787969
-165.3794095,0.636883253,0.849753163,0.636883253,0.000169951,0.001184232,3747.460329
-165.3294095,0.636092569,0.849015863,0.636092569,0.000169803,0.001192726,3746.058212
-165.2794095,0.635385819,0.847595672,0.635385819,0.000169519,0.001201209,3748.165781
-165.2294095,0.634693375,0.846602781,0.634693375,0.000169321,0.00120968,3748.472064
-165.1794095,0.633897919,0.845267456,0.633897919,0.000169053,0.001218139,3749.688421
-165.1294095,0.633152997,0.843958866,0.633152997,0.000168792,0.001226585,3751.089198
-165.0794095,0.632477691,0.843124291,0.632477691,0.000168625,0.001235021,3750.797466
-165.0294095,0.631872994,0.842386066,0.631872994,0.000168477,0.001243448,3750.495287
-164.9794095,0.630825731,0.841078422,0.630825731,0.000168216,0.001251866,3750.100554
-164.9294095,0.629998806,0.840111288,0.629998806,0.000168022,0.001260271,3749.496142
-164.8794095,0.629273938,0.83933965,0.629273938,0.000167868,0.001268669,3748.62511
-164.8294095,0.628106503,0.838668188,0.628106503,0.000167734,0.001277059,3744.66632
-164.7794095,0.627583822,0.837026709,0.627583822,0.000167405,0.001285437,3748.887669
-164.7294095,0.626789288,0.836085325,0.626789288,0.000167217,0.001293803,3748.357188
-164.6794095,0.625928978,0.834915031,0.625928978,0.000166983,0.001302158,3748.459153
-164.6294095,0.6251011,0.834011781,0.6251011,0.000166802,0.001310502,3747.555574
-164.5794095,0.624008056,0.833107594,0.624008056,0.000166622,0.001318838,3745.062828
-164.5294095,0.623261241,0.831533841,0.623261241,0.000166307,0.001327161,3747.660108
-164.4794095,0.622298872,0.830814681,0.622298872,0.000166163,0.001335473,3745.112393
-164.4294095,0.621388947,0.830044963,0.621388947,0.000166009,0.001343777,3743.104139
-164.3794095,0.620544834,0.828805994,0.620544834,0.000165761,0.001352072,3743.607304
-164.3294095,0.619750334,0.827547938,0.619750334,0.00016551,0.001360353,3744.498091
-164.2794096,0.618944388,0.826323284,0.618944388,0.000165265,0.001368623,3745.170923
-164.2294096,0.617994428,0.825069041,0.617994428,0.000165014,0.00137688,3745.107365
-164.1794096,0.617113119,0.823933069,0.617113119,0.000164787,0.001385125,3744.922629
-164.1294096,0.616389172,0.822742753,0.616389172,0.000164549,0.001393358,3745.941058
-164.0794096,0.615294209,0.821570541,0.615294209,0.000164314,0.00140158,3744.62191
-164.0294096,0.614385263,0.820582416,0.614385263,0.000164116,0.00140979,3743.592665
-163.9794096,0.613623188,0.819560891,0.613623188,0.000163912,0.001417991,3743.609502
-163.9294096,0.612507263,0.8180005,0.612507263,0.0001636,0.001426179,3743.929634
-163.8794096,0.6114781,0.817266094,0.6114781,0.000163453,0.001434355,3740.997606
-163.8294096,0.610902944,0.816044278,0.610902944,0.000163209,0.001442522,3743.074733
-163.7794096,0.60965255,0.814685125,0.60965255,0.000162937,0.001450675,3741.645277
-163.7294096,0.608676831,0.813495744,0.608676831,0.000162699,0.001458816,3741.118721
-163.6794096,0.607801253,0.811971578,0.607801253,0.000162394,0.001466944,3742.749559
-163.6294096,0.606951406,0.811033063,0.606951406,0.000162207,0.001475059,3741.841328
-163.5794096,0.605936556,0.809377272,0.605936556,0.000161875,0.001483161,3743.226906
-163.5294096,0.605076241,0.808520788,0.605076241,0.000161704,0.00149125,3741.871885
-163.4794096,0.604034722,0.807363828,0.604034722,0.000161473,0.00149933,3740.7839
-163.4294096,0.602970313,0.805608853,0.602970313,0.000161122,0.001507394,3742.326752
-163.3794096,0.602108066,0.804553003,0.602108066,0.000160911,0.001515445,3741.879424
-163.3294096,0.601094178,0.803314988,0.601094178,0.000160663,0.001523485,3741.335513
-163.2794096,0.600164216,0.801839472,0.600164216,0.000160368,0.00153151,3742.421249
-163.2294096,0.599257181,0.800180828,0.599257181,0.000160036,0.001539521,3744.510992
-163.1794096,0.597972434,0.798623291,0.597972434,0.000159725,0.001547515,3743.770319
-163.1294096,0.596859359,0.797336628,0.596859359,0.000159467,0.001555494,3742.831687
-163.0794096,0.596182159,0.796011803,0.596182159,0.000159202,0.001563461,3744.807282
-163.0294096,0.595268416,0.794335991,0.595268416,0.000158867,0.001571413,3746.956091
-162.9794096,0.594242147,0.793600625,0.594242147,0.00015872,0.001579352,3743.962191
-162.9294096,0.593077584,0.791841844,0.593077584,0.000158368,0.00158728,3744.924501
-162.8794096,0.592049406,0.790670584,0.592049406,0.000158134,0.001595192,3743.970106
-162.8294096,0.5909306,0.789197931,0.5909306,0.00015784,0.001603092,3743.868151
-162.7794096,0.589982513,0.787511619,0.589982513,0.000157502,0.001610975,3745.865448
-162.7294096,0.588887566,0.786270747,0.588887566,0.000157254,0.001618844,3744.814162
-162.6794096,0.587962406,0.785602128,0.587962406,0.00015712,0.001626703,3742.113121
-162.6294096,0.586784466,0.784111366,0.586784466,0.000156822,0.001634552,3741.716364
-162.5794096,0.585885981,0.782619631,0.585885981,0.000156524,0.001642386,3743.108132
-162.5294096,0.584771,0.780774047,0.584771,0.000156155,0.001650203,3744.815817
-162.4794096,0.58368845,0.7793529,0.58368845,0.000155871,0.001658003,3744.699288
-162.4294096,0.582947363,0.778197859,0.582947363,0.00015564,0.001665791,3745.495798
-162.3794096,0.581631138,0.776538266,0.581631138,0.000155308,0.001673565,3745.025604
-162.3294096,0.580637256,0.7755654,0.580637256,0.000155113,0.001681325,3743.315884
-162.2794096,0.579367763,0.774129938,0.579367763,0.000154826,0.001689074,3742.057595
-162.2294096,0.578334828,0.772585753,0.578334828,0.000154517,0.001696807,3742.852012
-162.1794096,0.577211256,0.77161385,0.577211256,0.000154323,0.001704528,3740.285742
-162.1294096,0.5760276,0.769609931,0.5760276,0.000153922,0.001712234,3742.334763
-162.0794096,0.575064278,0.768452984,0.575064278,0.000153691,0.001719925,3741.701118
-162.0294096,0.573981719,0.766743778,0.573981719,0.000153349,0.001727601,3742.982566
-161.9794096,0.57286675,0.765183378,0.57286675,0.000153037,0.00173526,3743.329811
-161.9294096,0.571672606,0.763209047,0.571672606,0.000152642,0.001742902,3745.190185
-161.8794096,0.570457469,0.761537038,0.570457469,0.000152307,0.001750526,3745.434829
-161.8294096,0.5694455,0.760646197,0.5694455,0.000152129,0.001758137,3743.16931
-161.7794096,0.568246594,0.758773906,0.568246594,0.000151755,0.001765734,3744.505373
-161.7294096,0.566926553,0.757599784,0.566926553,0.00015152,0.001773316,3741.596584
-161.6794096,0.566015663,0.755940194,0.566015663,0.000151188,0.001780884,3743.785998
-161.6294096,0.56512005,0.754538131,0.56512005,0.000150908,0.001788436,3744.807761
-161.5794096,0.563741813,0.753364959,0.563741813,0.000150673,0.001795976,3741.492125
-161.5294096,0.562592503,0.751420178,0.562592503,0.000150284,0.001803499,3743.528052
-161.4794096,0.561459394,0.749609884,0.561459394,0.000149922,0.001811005,3745.010608
-161.4294096,0.560243313,0.74823835,0.560243313,0.000149648,0.001818494,3743.748984
-161.3794096,0.559249463,0.746818141,0.559249463,0.000149364,0.001825969,3744.214502
-161.3294096,0.5580849,0.745376966,0.5580849,0.000149075,0.00183343,3743.641981
-161.2794096,0.556548334,0.744003506,0.556548334,0.000148801,0.001840877,3740.226556
-161.2294096,0.555516325,0.741741125,0.555516325,0.000148348,0.001848306,3744.677936
-161.1794096,0.554419469,0.740300891,0.554419469,0.00014806,0.001855716,3744.554922
-161.1294096,0.552970684,0.738509669,0.552970684,0.000147702,0.00186311,3743.828333
-161.0794096,0.552022622,0.737205847,0.552022622,0.000147441,0.001870489,3744.019559
-161.0294096,0.550668231,0.735530034,0.550668231,0.000147106,0.001877852,3743.342933
-160.9794096,0.549603784,0.733822731,0.549603784,0.000146765,0.001885199,3744.799398
-160.9294096,0.548441122,0.732131666,0.548441122,0.000146426,0.001892529,3745.508818
-160.8794096,0.547312775,0.730605609,0.547312775,0.000146121,0.001899842,3745.610272
-160.8294096,0.546266469,0.729147247,0.546266469,0.000145829,0.001907141,3745.926979
-160.7794096,0.544978844,0.727404681,0.544978844,0.000145481,0.001914424,3746.04988
-160.7294096,0.543548169,0.725462772,0.543548169,0.000145093,0.001921688,3746.216828
-160.6794096,0.542302534,0.723471259,0.542302534,0.000144694,0.001928933,3747.920372
-160.6294096,0.541119809,0.722264706,0.541119809,0.000144453,0.001936162,3745.99371
-160.5794096,0.539761594,0.720510688,0.539761594,0.000144102,0.001943376,3745.687629
-160.5294096,0.538531225,0.718432381,0.538531225,0.000143686,0.00195057,3747.960414
-160.4794096,0.537420081,0.717042706,0.537420081,0.000143409,0.001957748,3747.476103
-160.4294096,0.536040903,0.714996816,0.536040903,0.000142999,0.001964908,3748.554479
-160.3794096,0.53478855,0.713723503,0.53478855,0.000142745,0.001972051,3746.468679
-160.3294097,0.533635413,0.711915119,0.533635413,0.000142383,0.00197918,3747.8865
-160.2794097,0.532693084,0.709957944,0.532693084,0.000141992,0.001986289,3751.581971
-160.2294097,0.531312953,0.708414719,0.531312953,0.000141683,0.001993381,3750.013509
-160.1794097,0.529636175,0.706875297,0.529636175,0.000141375,0.002000457,3746.319735
-160.1294097,0.528636603,0.705334925,0.528636603,0.000141067,0.002007518,3747.415479
-160.0794097,0.5271716,0.703242306,0.5271716,0.000140648,0.002014561,3748.150497
-160.0294097,0.526147228,0.701934647,0.526147228,0.000140387,0.002021587,3747.836287
-159.9794097,0.524707944,0.699827734,0.524707944,0.000139966,0.002028596,3748.836449
-159.9294097,0.52344035,0.697683609,0.52344035,0.000139537,0.002035583,3751.273091
-159.8794097,0.521941016,0.695889534,0.521941016,0.000139178,0.002042551,3750.17147
-159.8294097,0.520709666,0.693932356,0.520709666,0.000138786,0.0020495,3751.876252
-159.7794097,0.519321872,0.6925484,0.519321872,0.00013851,0.002056433,3749.354355
-159.7294097,0.5181697,0.690349919,0.5181697,0.00013807,0.002063347,3752.94967
-159.6794097,0.5167047,0.688692234,0.5167047,0.000137738,0.002070243,3751.346931
-159.6294097,0.515322634,0.686597709,0.515322634,0.00013732,0.002077119,3752.72614
-159.5794097,0.514174259,0.684857994,0.514174259,0.000136972,0.002083976,3753.874994
-159.5294097,0.512937197,0.683045788,0.512937197,0.000136609,0.002090816,3754.779008
-159.4794097,0.511455022,0.68143865,0.511455022,0.000136288,0.002097638,3752.759121
-159.4294097,0.510072028,0.679501509,0.510072028,0.0001359,0.002104443,3753.281053
-159.3794097,0.509024759,0.677888644,0.509024759,0.000135578,0.00211123,3754.486552
-159.3294097,0.507468175,0.676016359,0.507468175,0.000135203,0.002117999,3753.372
-159.2794097,0.506254006,0.674240388,0.506254006,0.000134848,0.002124751,3754.254533
-159.2294097,0.504705031,0.672416747,0.504705031,0.000134483,0.002131484,3752.918362
-159.1794097,0.503335378,0.670437631,0.503335378,0.000134088,0.002138198,3753.782266
-159.1294097,0.502134569,0.668594906,0.502134569,0.000133719,0.002144893,3755.148028
-159.0794097,0.500767816,0.666885709,0.500767816,0.000133377,0.002151571,3754.525015
-159.0294097,0.499453494,0.665062059,0.499453494,0.000133012,0.002158231,3754.939007
-158.9794097,0.498155353,0.663185963,0.498155353,0.000132637,0.002164872,3755.774257
-158.9294097,0.496755188,0.661156291,0.496755188,0.000132231,0.002171493,3756.715277
-158.8794097,0.495282538,0.659301166,0.495282538,0.00013186,0.002178096,3756.117563
-158.8294097,0.494053106,0.656853744,0.494053106,0.000131371,0.002184677,3760.754285
-158.7794097,0.492769306,0.655287622,0.492769306,0.000131058,0.002191237,3759.9467
-158.7294097,0.491198403,0.653573663,0.491198403,0.000130715,0.002197782,3757.789147
-158.6794097,0.489708584,0.652201147,0.489708584,0.00013044,0.00220431,3754.275707
-158.6294097,0.488278834,0.649738463,0.488278834,0.000129948,0.00221082,3757.502923
-158.5794097,0.486912066,0.647828981,0.486912066,0.000129566,0.002217308,3758.029354
-158.5294097,0.485479494,0.646220884,0.485479494,0.000129244,0.002223778,3756.296844
-158.4794097,0.484141328,0.644311384,0.484141328,0.000128862,0.002230231,3757.044652
-158.4294097,0.482620978,0.642503963,0.482620978,0.000128501,0.002236665,3755.782114
-158.3794097,0.481289481,0.640431375,0.481289481,0.000128086,0.00224308,3757.541401
-158.3294097,0.479889316,0.638458934,0.479889316,0.000127692,0.002249474,3758.184668
-158.2794097,0.478466266,0.636558969,0.478466266,0.000127312,0.002255849,3758.224211
-158.2294097,0.477323631,0.634703866,0.477323631,0.000126941,0.002262205,3760.207375
-158.1794097,0.475534316,0.632807722,0.475534316,0.000126562,0.002268543,3757.336543
-158.1294097,0.474216172,0.630733213,0.474216172,0.000126147,0.002274861,3759.245292
-158.0794097,0.472915194,0.628922928,0.472915194,0.000125785,0.002281159,3759.722953
-158.0294097,0.471312819,0.627097375,0.471312819,0.000125419,0.002287439,3757.891817
-157.9794097,0.469829675,0.624723384,0.469829675,0.000124945,0.002293698,3760.301653
-157.9294097,0.4684753,0.623198281,0.4684753,0.00012464,0.002299938,3758.637613
-157.8794097,0.467104703,0.621387984,0.467104703,0.000124278,0.002306161,3758.559184
-157.8294097,0.465539519,0.619075991,0.465539519,0.000123815,0.002312363,3759.95456
-157.7794097,0.463882788,0.617168422,0.463882788,0.000123434,0.002318544,3758.153942
-157.7294097,0.462684838,0.615039547,0.462684838,0.000123008,0.002324705,3761.423471
-157.6794097,0.461031934,0.612963144,0.461031934,0.000122593,0.002330845,3760.682343
-157.6294097,0.459768153,0.611373175,0.459768153,0.000122275,0.002336967,3760.126973
-157.5794097,0.458163853,0.60930155,0.458163853,0.00012186,0.00234307,3759.746329
-157.5294097,0.456712197,0.606971425,0.456712197,0.000121394,0.002349152,3762.221565
-157.4794097,0.455306309,0.605261294,0.455306309,0.000121052,0.002355213,3761.237618
-157.4294097,0.453857484,0.603051363,0.453857484,0.00012061,0.002361255,3763.008531
-157.3794097,0.452097759,0.600960653,0.452097759,0.000120192,0.002367275,3761.458899
-157.3294097,0.451020938,0.599317272,0.451020938,0.000119863,0.002373276,3762.789416
-157.2794097,0.449349897,0.596668588,0.449349897,0.000119334,0.002379256,3765.489807
-157.2294097,0.447829547,0.594643697,0.447829547,0.000118929,0.002385212,3765.52841
-157.1794097,0.446324475,0.59333985,0.446324475,0.000118668,0.002391152,3761.119997
-157.1294097,0.444858484,0.590743641,0.444858484,0.000118149,0.002397073,3765.241416
-157.0794097,0.443206525,0.588949559,0.443206525,0.00011779,0.002402971,3762.686617
-157.0294097,0.441599391,0.586658559,0.441599391,0.000117332,0.002408849,3763.683181
-156.9794097,0.440298422,0.585054291,0.440298422,0.000117011,0.002414708,3762.885162
-156.9294097,0.438830544,0.582892034,0.438830544,0.000116578,0.002420548,3764.252365
-156.8794097,0.437026906,0.580492294,0.437026906,0.000116098,0.002426365,3764.278277
-156.8294097,0.435891906,0.578754497,0.435891906,0.000115751,0.002432161,3765.775546
-156.7794097,0.434320994,0.576512134,0.434320994,0.000115302,0.002437937,3766.798371
-156.7294097,0.432657606,0.574148634,0.432657606,0.00011483,0.00244369,3767.818822
-156.6794097,0.431458691,0.572459478,0.431458691,0.000114492,0.002449423,3768.464905
-156.6294097,0.429687484,0.570363991,0.429687484,0.000114073,0.002455138,3766.783067
-156.5794097,0.428045053,0.568543203,0.428045053,0.000113709,0.002460832,3764.402167
-156.5294097,0.426476069,0.566427706,0.426476069,0.000113286,0.002466507,3764.611653
-156.4794097,0.424976734,0.564047997,0.424976734,0.00011281,0.002472159,3767.203649
-156.4294097,0.423420156,0.561841872,0.423420156,0.000112368,0.002477789,3768.143471
-156.3794098,0.421682347,0.559883747,0.421682347,0.000111977,0.002483397,3765.802716
-156.3294098,0.420350841,0.558154522,0.420350841,0.000111631,0.002488988,3765.541836
-156.2794098,0.418847659,0.555994181,0.418847659,0.000111199,0.002494558,3766.655061
-156.2294098,0.417070747,0.55346855,0.417070747,0.000110694,0.002500106,3767.790843
-156.1794098,0.415417834,0.551842328,0.415417834,0.000110368,0.002505632,3763.917819
-156.1294098,0.414323828,0.549799313,0.414323828,0.00010996,0.00251114,3767.955131
-156.0794098,0.412411494,0.547723866,0.412411494,0.000109545,0.002516628,3764.775644
-156.0294098,0.410809109,0.545464344,0.410809109,0.000109093,0.002522094,3765.682524
-155.9794098,0.409176213,0.543402238,0.409176213,0.00010868,0.002527538,3764.947807
-155.9294098,0.407753172,0.541075938,0.407753172,0.000108215,0.002532961,3767.98471
-155.8794098,0.406179431,0.538816419,0.406179431,0.000107763,0.00253836,3769.182017
-155.8294098,0.404495975,0.536641763,0.404495975,0.000107328,0.002543737,3768.770931
-155.7794098,0.4027925,0.534861994,0.4027925,0.000106972,0.002549095,3765.387191
-155.7294098,0.401471497,0.532652069,0.401471497,0.00010653,0.002554433,3768.609196
-155.6794098,0.399483797,0.530511763,0.399483797,0.000106102,0.002559748,3765.079543
-155.6294098,0.398232425,0.528281803,0.398232425,0.000105656,0.002565042,3769.128736
-155.5794098,0.3967798,0.526087125,0.3967798,0.000105217,0.002570314,3771.046478
-155.5294098,0.394888447,0.523930613,0.394888447,0.000104786,0.002575564,3768.518554
-155.4794098,0.393169703,0.521335341,0.393169703,0.000104267,0.002580791,3770.794654
-155.4294098,0.391663672,0.51944015,0.391663672,0.000103888,0.002585994,3770.055818
-155.3794098,0.390060334,0.517379009,0.390060334,0.000103476,0.002591179,3769.580204
-155.3294098,0.388443669,0.515384641,0.388443669,0.000103077,0.002596342,3768.483169
-155.2794098,0.387209469,0.513410297,0.387209469,0.000102682,0.002601486,3770.955424
-155.2294098,0.385417313,0.511032503,0.385417313,0.000102207,0.002606609,3770.966721
-155.1794098,0.383527838,0.508721459,0.383527838,0.000101744,0.002611707,3769.526825
-155.1294098,0.381958856,0.506441894,0.381958856,0.000101288,0.002616783,3771.003752
-155.0794098,0.380284934,0.5041652,0.380284934,0.000100833,0.002621836,3771.431808
-155.0294098,0.378395497,0.501858934,0.378395497,0.000100372,0.002626866,3769.938831
-154.9794098,0.377265259,0.500482613,0.377265259,0.000100097,0.002631878,3769.014647
-154.9294098,0.375409172,0.497752856,0.375409172,9.95506E-05,0.002636869,3771.039856
-154.8794098,0.373770547,0.495305441,0.373770547,9.90611E-05,0.002641834,3773.131852
-154.8294098,0.372167228,0.492946716,0.372167228,9.85893E-05,0.002646776,3774.923499
-154.7794098,0.370415119,0.491275675,0.370415119,9.82551E-05,0.002651697,3769.931401
-154.7294098,0.368960584,0.489029497,0.368960584,9.78059E-05,0.002656598,3772.375559
-154.6794098,0.367374441,0.486735625,0.367374441,9.73471E-05,0.002661477,3773.8602
-154.6294098,0.365467806,0.484391216,0.365467806,9.68782E-05,0.002666333,3772.444612
-154.5794098,0.363974163,0.482094478,0.363974163,9.64189E-05,0.002671165,3774.925653
-154.5294098,0.361934975,0.480151613,0.361934975,9.60303E-05,0.002675976,3768.965526
-154.4794098,0.360501419,0.478144838,0.360501419,9.5629E-05,0.002680768,3769.793068
-154.4294098,0.359068838,0.4755963,0.359068838,9.51193E-05,0.002685537,3774.933042
-154.3794098,0.357094488,0.473221359,0.357094488,9.46443E-05,0.002690281,3773.017431
-154.3294098,0.355639,0.471095359,0.355639,9.42191E-05,0.002695002,3774.596724
-154.2794098,0.354021372,0.468849181,0.354021372,9.37698E-05,0.002699702,3775.429136
-154.2294098,0.352214888,0.466420838,0.352214888,9.32842E-05,0.002704378,3775.719899
-154.1794098,0.350643981,0.463991531,0.350643981,9.27983E-05,0.00270903,3778.560142
-154.1294098,0.349040669,0.461703381,0.349040669,9.23407E-05,0.002713659,3779.923246
-154.0794098,0.347015791,0.459721416,0.347015791,9.19443E-05,0.002718266,3774.19649
-154.0294098,0.345326603,0.457295919,0.345326603,9.14592E-05,0.002722851,3775.745518
-153.9794098,0.343994156,0.455236688,0.343994156,9.10473E-05,0.002727414,3778.190178
-153.9294098,0.342428044,0.453125003,0.342428044,9.0625E-05,0.002731956,3778.516319
-153.8794098,0.340381222,0.450880722,0.340381222,9.01761E-05,0.002736476,3774.62603
-153.8294098,0.338641484,0.4486355,0.338641484,8.97271E-05,0.002740973,3774.127152
-153.7794098,0.337142119,0.4465076,0.337142119,8.93015E-05,0.002745449,3775.323407
-153.7294098,0.335146788,0.443863681,0.335146788,8.87727E-05,0.002749901,3775.334654
-153.6794098,0.333648388,0.441803503,0.333648388,8.83607E-05,0.002754329,3775.981688
-153.6294098,0.331740803,0.439263559,0.331740803,8.78527E-05,0.002758734,3776.102024
-153.5794098,0.330063097,0.437100363,0.330063097,8.74201E-05,0.002763116,3775.598526
-153.5294098,0.328476938,0.434721597,0.328476938,8.69443E-05,0.002767475,3778.014939
-153.4794098,0.326775381,0.432444906,0.326775381,8.6489E-05,0.002771811,3778.23136
-153.4294098,0.325052856,0.430550675,0.325052856,8.61101E-05,0.002776126,3774.850153
-153.3794098,0.323125244,0.428121369,0.323125244,8.56243E-05,0.00278042,3773.757483
-153.3294098,0.321442741,0.425665363,0.321442741,8.51331E-05,0.002784689,3775.768114
-153.2794098,0.320020634,0.423654772,0.320020634,8.4731E-05,0.002788935,3776.903456
-153.2294098,0.318279009,0.420992741,0.318279009,8.41985E-05,0.002793158,3780.100922
-153.1794098,0.316393372,0.418948763,0.316393372,8.37898E-05,0.002797358,3776.038984
-153.1294098,0.314568781,0.416454603,0.314568781,8.32909E-05,0.002801535,3776.74756
-153.0794098,0.313098028,0.4143534,0.313098028,8.28707E-05,0.002805689,3778.152033
-153.0294098,0.311225725,0.411744781,0.311225725,8.2349E-05,0.00280982,3779.352395
-152.9794098,0.3095051,0.409185753,0.3095051,8.18372E-05,0.002813924,3781.963297
-152.9294098,0.307627075,0.406921472,0.307627075,8.13843E-05,0.002818005,3779.93171
-152.8794098,0.305974153,0.404928991,0.305974153,8.09858E-05,0.002822064,3778.121105
-152.8294098,0.304456675,0.402534022,0.304456675,8.05068E-05,0.002826101,3781.750839
-152.7794098,0.302427972,0.399943534,0.302427972,7.99887E-05,0.002830114,3780.883373
-152.7294098,0.300742609,0.397984444,0.300742609,7.95969E-05,0.002834103,3778.321164
-152.6794098,0.299105909,0.395355788,0.299105909,7.90712E-05,0.00283807,3782.743529
-152.6294098,0.2973662,0.393074328,0.2973662,7.86149E-05,0.002842012,3782.56959
-152.5794098,0.295424269,0.390660278,0.295424269,7.81321E-05,0.002845931,3781.089162
-152.5294098,0.293874375,0.388670675,0.293874375,7.77341E-05,0.002849828,3780.506144
-152.4794098,0.291930541,0.386127872,0.291930541,7.72256E-05,0.002853702,3780.231393
-152.4294099,0.290394922,0.383730038,0.290394922,7.6746E-05,0.002857551,3783.844024
-152.3794099,0.288453972,0.381235875,0.288453972,7.62472E-05,0.002861376,3783.143072
-152.3294099,0.286802981,0.379075544,0.286802981,7.58151E-05,0.002865177,3782.926464
-152.2794099,0.285008891,0.376949544,0.285008891,7.53899E-05,0.002868957,3780.464725
-152.2294099,0.283508575,0.374687156,0.283508575,7.49374E-05,0.002872716,3783.270527
-152.1794099,0.281485597,0.372480088,0.281485597,7.4496E-05,0.002876451,3778.532146
-152.1294099,0.279758269,0.369863831,0.279758269,7.39728E-05,0.002880163,3781.908977
-152.0794099,0.277969906,0.367305763,0.277969906,7.34612E-05,0.002883849,3783.903421
-152.0294099,0.276485806,0.364941316,0.276485806,7.29883E-05,0.00288751,3788.085843
-151.9794099,0.274256797,0.362414728,0.274256797,7.24829E-05,0.002891147,3783.742431
-151.9294099,0.272600059,0.360337363,0.272600059,7.20675E-05,0.002894761,3782.567224
-151.8794099,0.270782125,0.357876597,0.270782125,7.15753E-05,0.002898352,3783.177321
-151.8294099,0.269106319,0.3553109,0.269106319,7.10622E-05,0.002901918,3786.913359
-151.7794099,0.267399038,0.353254522,0.267399038,7.06509E-05,0.002905461,3784.792847
-151.7294099,0.26564885,0.35075845,0.26564885,7.01517E-05,0.002908981,3786.777624
-151.6794099,0.263956831,0.348295766,0.263956831,6.96592E-05,0.002912476,3789.262709
-151.6294099,0.262116966,0.346133516,0.262116966,6.92267E-05,0.002915948,3786.356331
-151.5794099,0.260448791,0.343455269,0.260448791,6.86911E-05,0.002919396,3791.596961
-151.5294099,0.258588881,0.341266325,0.258588881,6.82533E-05,0.00292282,3788.666832
-151.4794099,0.256915938,0.338716847,0.256915938,6.77434E-05,0.00292622,3792.488326
-151.4294099,0.254930134,0.336525031,0.254930134,6.7305E-05,0.002929596,3787.684581
-151.3794099,0.253187553,0.334180616,0.253187553,6.68361E-05,0.002932949,3788.184312
-151.3294099,0.251449753,0.332171928,0.251449753,6.64344E-05,0.002936281,3784.933822
-151.2794099,0.249592744,0.329525163,0.249592744,6.5905E-05,0.00293959,3787.157585
-151.2294099,0.247599319,0.326927981,0.247599319,6.53856E-05,0.002942872,3786.756303
